"FID","Genus_species","Persistence","Family","Genus","Repro_strategy","M_wing_color","z.temp.change","z.all.burned","z.high.burned","z.hist.temp","m.dark.score","z.per.obs"
2297,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",-0.744552829,-0.170330288934634,-0.775676297173276,-0.526344939781442,2,-0.278179544395473
2298,"Leucorrhinia_intacta",0,"Libellulidae","Leucorrhinia","p","y",-1.213814205,-1.8257435986964,-0.843582061881812,-0.568827843045387,2,-0.524163618251212
2298,"Sympetrum_rubicundulum",0,"Libellulidae","Sympetrum","p","n",-1.213814205,-1.8257435986964,-0.843582061881812,-0.568827843045387,0,-0.524163618251212
2298,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",-1.213814205,-1.8257435986964,-0.843582061881812,-0.568827843045387,0,-0.524163618251212
2298,"Anax_junius",1,"Aeshnidae","Anax","f","n",-1.213814205,-1.8257435986964,-0.843582061881812,-0.568827843045387,0,-0.524163618251212
2299,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-1.879627333,-1.8257435986964,-0.843582061881812,-0.491410877796378,1,-0.524163618251212
2299,"Macromia_illinoiensis",1,"Corduliidae","Macromia","f","n",-1.879627333,-1.8257435986964,-0.843582061881812,-0.491410877796378,0,-0.524163618251212
2299,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-1.879627333,-1.8257435986964,-0.843582061881812,-0.491410877796378,2,-0.524163618251212
2299,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",-1.879627333,-1.8257435986964,-0.843582061881812,-0.491410877796378,2,-0.524163618251212
2300,"Sympetrum_rubicundulum",1,"Libellulidae","Sympetrum","p","n",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,0,0.775136119352618
2300,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,0,0.775136119352618
2300,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,0,0.775136119352618
2300,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,1,0.775136119352618
2300,"Celithemis_eponina",1,"Libellulidae","Celithemis","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,1,0.775136119352618
2300,"Epitheca_princeps",1,"Corduliidae","Epitheca","f","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,2,0.775136119352618
2300,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",-0.574580175,-1.8257435986964,-0.843582061881812,-0.566187551769103,1,0.775136119352618
2301,"Celithemis_eponina",1,"Libellulidae","Celithemis","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Dromogomphus_spinosus",0,"Gomphidae","Dromogomphus","p","n",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,0,1.3550790403732
2301,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Epitheca_princeps",1,"Corduliidae","Epitheca","f","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Epitheca_canis",0,"Corduliidae","Epitheca","f","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Libellula_incesta",1,"Libellulidae","Libellula","p","n",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,0,1.3550790403732
2301,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,2,1.3550790403732
2301,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,1,1.3550790403732
2301,"Aeshna_umbrosa",1,"Aeshnidae","Aeshna","f","n",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,0,1.3550790403732
2301,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,1,1.3550790403732
2301,"Sympetrum_rubicundulum",1,"Libellulidae","Sympetrum","p","n",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,0,1.3550790403732
2301,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,1,1.3550790403732
2301,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,0,1.3550790403732
2301,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,1,1.3550790403732
2301,"Dorocordulia_libera",1,"Corduliidae","Dorocordulia","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,1,1.3550790403732
2301,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,0,1.3550790403732
2301,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-0.336457942,-1.8257435986964,-0.843582061881812,-0.554441338732318,1,1.3550790403732
2302,"Cordulia_shurtleffi",1,"Corduliidae","Cordulia","f","n",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,0,1.25001310335592
2302,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Epitheca_princeps",1,"Corduliidae","Epitheca","f","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Somatochlora_walshii",0,"Corduliidae","Somatochlora","f","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,1,1.25001310335592
2302,"Pantala_hymenaea",1,"Libellulidae","Pantala","f","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Sympetrum_rubicundulum",1,"Libellulidae","Sympetrum","p","n",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,0,1.25001310335592
2302,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,0,1.25001310335592
2302,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,1,1.25001310335592
2302,"Epitheca_cynosura",1,"Corduliidae","Epitheca","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Celithemis_eponina",1,"Libellulidae","Celithemis","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,1,1.25001310335592
2302,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,1,1.25001310335592
2302,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2302,"Aeshna_constricta",1,"Aeshnidae","Aeshna","f","n",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,0,1.25001310335592
2302,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,0,1.25001310335592
2302,"Pantala_flavescens",1,"Libellulidae","Pantala","f","n",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,0,1.25001310335592
2302,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.353880519,-1.8257435986964,-0.843582061881812,-0.450417412732238,2,1.25001310335592
2304,"Leucorrhinia_hudsonica",1,"Libellulidae","Leucorrhinia","p","y",-0.589220061,-1.8257435986964,-0.843582061881812,-0.560229612112746,2,-2.0523562660026
2306,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-0.465826733,-1.19925799746978,-0.843582061881812,-0.199548072344805,1,-1.28825994212691
2306,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.465826733,-1.19925799746978,-0.843582061881812,-0.199548072344805,2,-1.28825994212691
2307,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,2,0.369771774561125
2307,"Perithemis_tenera",1,"Libellulidae","Perithemis","p","y",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,1,0.369771774561125
2307,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,2,0.369771774561125
2307,"Macromia_illinoiensis",1,"Corduliidae","Macromia","f","n",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,0,0.369771774561125
2307,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,1,0.369771774561125
2307,"Erythemis_simplicicollis",1,"Libellulidae","Erythemis","p","n",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,0,0.369771774561125
2307,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,1,0.369771774561125
2307,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,2,0.369771774561125
2307,"Libellula_incesta",1,"Libellulidae","Libellula","p","n",0.364323366,0.604972133455224,1.26289363048103,-0.109200032984495,0,0.369771774561125
2369,"Sympetrum_pallipes",1,"Libellulidae","Sympetrum","p","n",-0.069548032,0.967754142394378,2.00808521986748,-0.0596083369877149,0,-2.0523562660026
2370,"Pantala_hymenaea",1,"Libellulidae","Pantala","f","y",-0.345339121,1.32372543202827,2.26073259204254,0.535964950374934,2,-2.0523562660026
2371,"Aeshna_canadensis",1,"Aeshnidae","Aeshna","f","n",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,0,0.856829633631645
2371,"Sympetrum_danae",0,"Libellulidae","Sympetrum","p","n",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,0,0.856829633631645
2371,"Libellula_forensis",1,"Libellulidae","Libellula","f","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,2,0.856829633631645
2371,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,2,0.856829633631645
2371,"Sympetrum_costiferum",1,"Libellulidae","Sympetrum","p","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,1,0.856829633631645
2371,"Sympetrum_corruptum",1,"Libellulidae","Sympetrum","p","n",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,0,0.856829633631645
2371,"Sympetrum_obtrusum",1,"Libellulidae","Sympetrum","p","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,1,0.856829633631645
2371,"Epitheca_canis",1,"Corduliidae","Epitheca","f","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,2,0.856829633631645
2371,"Aeshna_interrupta",1,"Aeshnidae","Aeshna","f","n",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,0,0.856829633631645
2371,"Plathemis_lydia",1,"Libellulidae","Plathemis","p","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,2,0.856829633631645
2371,"Libellula_quadrimaculata",1,"Libellulidae","Libellula","p","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,2,0.856829633631645
2371,"Aeshna_umbrosa",1,"Aeshnidae","Aeshna","f","n",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,0,0.856829633631645
2371,"Sympetrum_vicinum",1,"Libellulidae","Sympetrum","p","y",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,1,0.856829633631645
2371,"Aeshna_palmata",1,"Aeshnidae","Aeshna","f","n",-0.050444123,1.52406056557426,2.70284166722614,-0.341282009884122,0,0.856829633631645
2372,"Sympetrum_corruptum",1,"Libellulidae","Sympetrum","p","n",0.053136442,1.28735146236385,1.75687777196257,-0.0782938633385376,0,-0.0771959218450439
2372,"Anax_junius",1,"Aeshnidae","Anax","f","n",0.053136442,1.28735146236385,1.75687777196257,-0.0782938633385376,0,-0.0771959218450439
2372,"Libellula_forensis",1,"Libellulidae","Libellula","f","y",0.053136442,1.28735146236385,1.75687777196257,-0.0782938633385376,2,-0.0771959218450439
2372,"Rhionaeschna_californica",1,"Aeshnidae","Rhionaeschna","f","n",0.053136442,1.28735146236385,1.75687777196257,-0.0782938633385376,0,-0.0771959218450439
2372,"Rhionaeschna_multicolor",1,"Aeshnidae","Rhionaeschna","f","n",0.053136442,1.28735146236385,1.75687777196257,-0.0782938633385376,0,-0.0771959218450439
2372,"Sympetrum_semicinctum",0,"Libellulidae","Sympetrum","p","y",0.053136442,1.28735146236385,1.75687777196257,-0.0782938633385376,1,-0.0771959218450439
2373,"Libellula_forensis",1,"Libellulidae","Libellula","f","y",0.473937978,0.978693977924244,0.597837764006446,-0.0239802876141082,2,-2.0523562660026
2385,"Aeshna_palmata",0,"Aeshnidae","Aeshna","f","n",0.092099981,0.249824407036041,-0.669723353299048,-0.310342205954391,0,-2.0523562660026
2386,"Anax_junius",0,"Aeshnidae","Anax","f","n",-0.440770793,-0.0566336790129346,-0.843582061881812,-0.250544560260559,0,-0.524163618251212
2386,"Rhionaeschna_multicolor",1,"Aeshnidae","Rhionaeschna","f","n",-0.440770793,-0.0566336790129346,-0.843582061881812,-0.250544560260559,0,-0.524163618251212
2386,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.440770793,-0.0566336790129346,-0.843582061881812,-0.250544560260559,2,-0.524163618251212
2386,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.440770793,-0.0566336790129346,-0.843582061881812,-0.250544560260559,2,-0.524163618251212
2387,"Aeshna_interrupta",0,"Aeshnidae","Aeshna","f","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Celithemis_elisa",1,"Libellulidae","Celithemis","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,2,0.93288447588639
2387,"Libellula_luctuosa",1,"Libellulidae","Libellula","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,2,0.93288447588639
2387,"Ophiogomphus_severus",0,"Gomphidae","Ophiogomphus","p","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Sympetrum_costiferum",0,"Libellulidae","Sympetrum","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,1,0.93288447588639
2387,"Sympetrum_semicinctum",1,"Libellulidae","Sympetrum","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,1,0.93288447588639
2387,"Rhionaeschna_multicolor",1,"Aeshnidae","Rhionaeschna","f","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Aeshna_canadensis",0,"Aeshnidae","Aeshna","f","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,2,0.93288447588639
2387,"Sympetrum_rubicundulum",0,"Libellulidae","Sympetrum","p","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Erythemis_simplicicollis",0,"Libellulidae","Erythemis","p","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,0,0.93288447588639
2387,"Leucorrhinia_intacta",1,"Libellulidae","Leucorrhinia","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,2,0.93288447588639
2387,"Sympetrum_obtrusum",0,"Libellulidae","Sympetrum","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,1,0.93288447588639
2387,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.316832644,0.444407346973273,-0.843582061881812,-0.328113814072213,1,0.93288447588639
2395,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.842890217,-1.8257435986964,-0.843582061881812,-0.609465905844311,0,-2.0523562660026
2396,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",-1.006635501,-1.53933993647487,-0.843582061881812,-0.650916423453517,2,-1.28825994212691
2396,"Aeshna_umbrosa",1,"Aeshnidae","Aeshna","f","n",-1.006635501,-1.53933993647487,-0.843582061881812,-0.650916423453517,0,-1.28825994212691
2397,"Libellula_pulchella",1,"Libellulidae","Libellula","p","y",-0.762819002,-1.79724141164368,-0.843582061881812,-0.672564009062064,2,0.686900402030651
2397,"Anax_junius",1,"Aeshnidae","Anax","f","n",-0.762819002,-1.79724141164368,-0.843582061881812,-0.672564009062064,0,0.686900402030651
2397,"Pachydiplax_longipennis",1,"Libellulidae","Pachydiplax","p","y",-0.762819002,-1.79724141164368,-0.843582061881812,-0.672564009062064,1,0.686900402030651
2397,"Boyeria_vinosa",1,"Aeshnidae","Boyeria","f","y",-0.762819002,-1.79724141164368,-0.843582061881812,-0.672564009062064,2,0.686900402030651
