FID,Persistence,Family,Genus,Genus_species,Repro_strategy,M_wing_color,z.temp.change,z.burned
2814,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,0.367006467,-0.974789473
2814,0,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.367006467,-0.974789473
2814,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,0.367006467,-0.974789473
2814,1,Cordulegastridae,Cordulegaster,Cordulegaster_maculata,f,n,0.367006467,-0.974789473
2814,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,0.367006467,-0.974789473
2875,0,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-2.356029974,0.313914035
2877,0,Aeshnidae,Aeshna,Aeshna_sitchensis,f,n,-1.395069942,1.387577838
2877,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-1.395069942,1.387577838
2884,0,Libellulidae,Libellula,Libellula_saturata,p,y,-1.137591892,-0.091544903
2884,0,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-1.137591892,-0.091544903
2884,1,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,-1.137591892,-0.091544903
2884,0,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-1.137591892,-0.091544903
2885,1,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.909159283,0.788093273
2885,0,Libellulidae,Sympetrum,Sympetrum_danae,p,n,-0.909159283,0.788093273
2886,0,Libellulidae,Libellula,Libellula_forensis,f,y,-1.063777339,0.3764168
2886,0,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-1.063777339,0.3764168
2887,0,Libellulidae,Libellula,Libellula_pulchella,p,y,-1.359094134,1.152133054
2895,1,Libellulidae,Sympetrum,Sympetrum_costiferum,p,y,-1.057801875,-0.963863575
2895,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-1.057801875,-0.963863575
2895,1,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-1.057801875,-0.963863575
2896,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-1.212859303,-0.015437295
2896,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-1.212859303,-0.015437295
2896,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-1.212859303,-0.015437295
2896,1,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-1.212859303,-0.015437295
2896,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-1.212859303,-0.015437295
2896,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,-1.212859303,-0.015437295
2896,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-1.212859303,-0.015437295
2896,0,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-1.212859303,-0.015437295
2899,1,Aeshnidae,Anax,Anax_junius,f,n,-1.352421533,-0.974789473
2900,1,Libellulidae,Leucorrhinia,Leucorrhinia_frigida,p,y,-1.17225544,-0.953188523
2901,1,Libellulidae,Libellula,Libellula_pulchella,p,y,0.08291417,-0.720728736
2901,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,0.08291417,-0.720728736
2901,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,0.08291417,-0.720728736
2901,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.08291417,-0.720728736
2901,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,0.08291417,-0.720728736
2903,0,Corduliidae,Somatochlora,Somatochlora_minor,f,y,-0.301548345,0.333003824
2915,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,0.014793882,-0.974789473
2915,1,Libellulidae,Celithemis,Celithemis_elisa,p,y,0.014793882,-0.974789473
2915,0,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,0.014793882,-0.974789473
2915,1,Corduliidae,Didymops,Didymops_transversa,f,y,0.014793882,-0.974789473
2917,0,Libellulidae,Sympetrum,Sympetrum_costiferum,p,y,0.377955625,-0.974789473
2977,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,-1.683983618,0.342558088
2977,1,Libellulidae,Sympetrum,Sympetrum_vicinum,p,y,-1.683983618,0.342558088
2977,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,-1.683983618,0.342558088
2978,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-1.462592683,1.006028019
2984,1,Libellulidae,Sympetrum,Sympetrum_danae,p,n,-1.468767329,1.640758117
2984,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-1.468767329,1.640758117
2997,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.517438338,0.862360577
2997,1,Libellulidae,Libellula,Libellula_pulchella,p,y,-0.517438338,0.862360577
2997,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.517438338,0.862360577
2997,0,Libellulidae,Libellula,Libellula_luctuosa,p,y,-0.517438338,0.862360577
2997,0,Libellulidae,Erythemis,Erythemis_simplicicollis,p,n,-0.517438338,0.862360577
2997,1,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-0.517438338,0.862360577
2997,0,Libellulidae,Celithemis,Celithemis_elisa,p,y,-0.517438338,0.862360577
2998,1,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,0.009656155,-0.156816653
2998,1,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,0.009656155,-0.156816653
2998,1,Corduliidae,Epitheca,Epitheca_cynosura,p,y,0.009656155,-0.156816653
2998,0,Corduliidae,Epitheca,Epitheca_princeps,f,y,0.009656155,-0.156816653
2998,1,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,0.009656155,-0.156816653
2998,1,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,0.009656155,-0.156816653
3017,0,Libellulidae,Sympetrum,Sympetrum_rubicundulum,p,n,0.583283108,-0.974789473
3017,0,Corduliidae,Somatochlora,Somatochlora_minor,f,y,0.583283108,-0.974789473
3017,1,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,0.583283108,-0.974789473
3017,1,Corduliidae,Epitheca,Epitheca_princeps,f,y,0.583283108,-0.974789473
3017,1,Gomphidae,Dromogomphus,Dromogomphus_spinosus,p,n,0.583283108,-0.974789473
3018,1,Aeshnidae,Basiaeschna,Basiaeschna_janata,f,y,0.81738069,-0.27044433
3018,1,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,0.81738069,-0.27044433
3079,1,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-2.643807141,0.745282186
3079,1,Corduliidae,Epitheca,Epitheca_canis,f,y,-2.643807141,0.745282186
3079,1,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,-2.643807141,0.745282186
3079,1,Libellulidae,Pantala,Pantala_hymenaea,f,y,-2.643807141,0.745282186
3079,1,Libellulidae,Libellula,Libellula_luctuosa,p,y,-2.643807141,0.745282186
3079,0,Libellulidae,Pantala,Pantala_flavescens,f,n,-2.643807141,0.745282186
3080,0,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-0.589108754,1.048715432
3080,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,-0.589108754,1.048715432
3081,1,Libellulidae,Libellula,Libellula_forensis,f,y,-0.034609144,1.882659639
3081,1,Libellulidae,Pachydiplax,Pachydiplax_longipennis,p,y,-0.034609144,1.882659639
3081,1,Libellulidae,Sympetrum,Sympetrum_semicinctum,p,y,-0.034609144,1.882659639
3085,1,Libellulidae,Sympetrum,Sympetrum_pallipes,p,n,-1.176496848,0.832322236
3085,1,Libellulidae,Sympetrum,Sympetrum_internum,p,y,-1.176496848,0.832322236
3085,1,Libellulidae,Sympetrum,Sympetrum_danae,p,n,-1.176496848,0.832322236
3086,0,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-1.566495454,1.460845515
3086,0,Corduliidae,Somatochlora,Somatochlora_minor,f,y,-1.566495454,1.460845515
3089,0,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-2.840534641,0.74548728
3101,1,Gomphidae,Hagenius,Hagenius_brevistylus,f,n,-1.88369885,0.209969021
3118,0,Corduliidae,Dorocordulia,Dorocordulia_libera,p,y,0.738727183,-0.974789473
3118,1,Libellulidae,Libellula,Libellula_incesta,p,n,0.738727183,-0.974789473
3185,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.164335292,0.358044646
3185,1,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,-0.164335292,0.358044646
3186,0,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-0.595353699,0.781705668
3186,0,Aeshnidae,Aeshna,Aeshna_umbrosa,f,n,-0.595353699,0.781705668
3186,0,Aeshnidae,Aeshna,Aeshna_eremita,f,n,-0.595353699,0.781705668
3186,0,Gomphidae,Ophiogomphus,Ophiogomphus_severus,p,n,-0.595353699,0.781705668
3186,0,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-0.595353699,0.781705668
3186,0,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-0.595353699,0.781705668
3186,0,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-0.595353699,0.781705668
3186,1,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-0.595353699,0.781705668
3186,0,Aeshnidae,Rhionaeschna,Rhionaeschna_californica,f,n,-0.595353699,0.781705668
3186,0,Libellulidae,Leucorrhinia,Leucorrhinia_glacialis,p,y,-0.595353699,0.781705668
3186,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-0.595353699,0.781705668
3186,0,Corduliidae,Somatochlora,Somatochlora_semicircularis,f,y,-0.595353699,0.781705668
3186,0,Libellulidae,Sympetrum,Sympetrum_corruptum,p,n,-0.595353699,0.781705668
3186,1,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-0.595353699,0.781705668
3187,0,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-1.348730805,1.055250937
3187,1,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-1.348730805,1.055250937
3187,0,Aeshnidae,Aeshna,Aeshna_juncea,f,n,-1.348730805,1.055250937
3187,0,Aeshnidae,Aeshna,Aeshna_eremita,f,n,-1.348730805,1.055250937
3281,1,Libellulidae,Leucorrhinia,Leucorrhinia_intacta,p,y,-1.491310059,-0.26305646
3285,0,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-0.410887616,0.738899265
3287,0,Aeshnidae,Aeshna,Aeshna_canadensis,f,n,-1.121311682,1.418159723
3287,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-1.121311682,1.418159723
3287,0,Libellulidae,Leucorrhinia,Leucorrhinia_proxima,p,y,-1.121311682,1.418159723
3287,0,Corduliidae,Epitheca,Epitheca_spinigera,f,y,-1.121311682,1.418159723
3288,0,Libellulidae,Libellula,Libellula_quadrimaculata,p,y,-1.635277729,1.091020379
3288,1,Aeshnidae,Aeshna,Aeshna_eremita,f,n,-1.635277729,1.091020379
3288,0,Aeshnidae,Aeshna,Aeshna_tuberculifera,f,n,-1.635277729,1.091020379
3288,0,Corduliidae,Cordulia,Cordulia_shurtleffi,f,n,-1.635277729,1.091020379
3289,0,Aeshnidae,Aeshna,Aeshna_palmata,f,n,-2.607280653,-0.974789473
3289,0,Aeshnidae,Aeshna,Aeshna_interrupta,f,n,-2.607280653,-0.974789473
